AccelX_mean,AccelX_std,AccelX_min,AccelX_max,AccelX_range,AccelX_median,AccelX_skew,AccelX_kurtosis,AccelX_mad,AccelX_diff_mean,AccelX_diff_std,AccelX_fft_energy,AccelY_mean,AccelY_std,AccelY_min,AccelY_max,AccelY_range,AccelY_median,AccelY_skew,AccelY_kurtosis,AccelY_mad,AccelY_diff_mean,AccelY_diff_std,AccelY_fft_energy,AccelZ_mean,AccelZ_std,AccelZ_min,AccelZ_max,AccelZ_range,AccelZ_median,AccelZ_skew,AccelZ_kurtosis,AccelZ_mad,AccelZ_diff_mean,AccelZ_diff_std,AccelZ_fft_energy,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroX_range,GyroX_median,GyroX_skew,GyroX_kurtosis,GyroX_mad,GyroX_diff_mean,GyroX_diff_std,GyroX_fft_energy,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroY_range,GyroY_median,GyroY_skew,GyroY_kurtosis,GyroY_mad,GyroY_diff_mean,GyroY_diff_std,GyroY_fft_energy,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,GyroZ_range,GyroZ_median,GyroZ_skew,GyroZ_kurtosis,GyroZ_mad,GyroZ_diff_mean,GyroZ_diff_std,GyroZ_fft_energy,label
0.871007371007371,0.37530915828919487,0.8518518518518519,0.9999999999999999,0.34285714285714286,0.7272727272727273,0.43589184038963147,0.009018118580288968,0.23529411764705882,0.38775510204081637,0.2720292336649872,0.15548276468519165,0.41666666666666663,0.6432380452683468,0.0,0.7272727272727273,0.8421052631578947,0.5454545454545454,0.4783143217780055,0.04710705669239007,0.3571428571428571,0.5283018867924528,0.5104057392815923,0.41375518288064367,0.4882943143812709,0.5421758594799622,0.0,0.894736842105263,0.9444444444444444,0.5333333333333333,0.40084741806391166,0.10998497501347976,0.21052631578947367,0.22448979591836743,0.571265827984945,0.31314236152938046,0.46856559237403533,0.47680223318710085,0.5331695331695332,0.20912547528517111,0.467732386027235,0.5470459518599562,0.3346171953911969,0.20597313354145233,0.35389610389610393,0.5775688381464071,0.45033092381490075,0.22734036957220652,0.32178988326848246,0.7289924047121782,0.39101861993428255,0.5907723169508525,0.7043478260869566,0.4271844660194175,0.3298000070178014,0.12807255059093176,0.22574257425742575,0.6310615989515072,0.45501054398634655,0.5314299261280442,0.4654915875014306,0.5661873085608085,0.5415094339622641,0.28297872340425534,0.48112603966730644,0.6298568507157464,0.4595664049417073,0.045245686825476666,0.4805491990846682,0.5040064102564102,0.3196842356495726,0.32056806837533214,badminton
0.785012285012285,0.34553107440151387,0.7777777777777778,0.9999999999999999,0.4,0.7045454545454546,0.4724079964986638,0.04792972407410357,0.1764705882352941,0.4693877551020407,0.2529561633330847,0.13349894477664437,0.481981981981982,0.6430941065699568,0.0,0.5,0.7105263157894737,0.5909090909090908,0.45705387774815853,0.04148510678557732,0.3571428571428571,0.641509433962264,0.5626933727845932,0.413570029905011,0.5668896321070234,0.6055899095289785,0.0,0.9473684210526315,0.9722222222222221,0.5333333333333333,0.43999743215959286,0.09365197521275012,0.21052631578947367,0.1836734693877552,0.6099075465921047,0.3852024959645359,0.622900590104403,0.4993334629872303,0.7788697788697788,0.4686311787072243,0.4517465956187093,0.6039387308533917,0.5269301624880361,0.07883285393661882,0.48051948051948057,0.5386165211551378,0.38539115345732156,0.24933390725881963,0.38456549935149154,0.651124925268088,0.4879518072289156,0.6118355065195586,0.639751552795031,0.27184466019417475,0.3551970687446559,0.1320716884689967,0.26732673267326734,0.5524246395806028,0.43287425377729466,0.4239636683053731,0.5405745679294952,0.5867211443326278,0.6339622641509434,0.5382978723404256,0.5719769673704415,0.6094069529652352,0.5648635904744324,0.07107861372696296,0.38443935926773454,0.5104166666666666,0.4314299801856266,0.3442417012069883,badminton
0.7813267813267812,0.39774505446941777,0.7037037037037037,0.9999999999999999,0.4571428571428571,0.6818181818181819,0.4370446430909748,0.036324305771203665,0.11764705882352941,0.40816326530612246,0.2976404844899398,0.17314456559971855,0.3400900900900901,0.644266487713919,0.0,0.36363636363636365,0.631578947368421,0.5909090909090908,0.43886794134924745,0.028122625433302028,0.42857142857142855,0.5471698113207547,0.49296452072293084,0.41507930719122943,0.5903010033444815,0.4420941183122164,0.3928571428571428,0.7894736842105263,0.5833333333333333,0.6000000000000001,0.47694744200236094,0.05043398071668884,0.21052631578947367,0.2448979591836735,0.39556325722286817,0.21451321463849457,0.5174761688606445,0.46983207339512073,0.6584766584766584,0.37072243346007605,0.47779751332149195,0.4310722100656455,0.46589978047304537,0.09858278880520857,0.3961038961038961,0.5520483546004031,0.45480664588566766,0.22074217719075814,0.32049286640726327,0.7185373661657004,0.3685651697699891,0.6579739217652959,0.7490683229813665,0.3689320388349515,0.33561584144890144,0.1495078750899157,0.27920792079207923,0.5589777195281782,0.47122396470372996,0.5162959465763419,0.5556827286253863,0.43926422899492495,0.6650943396226415,0.26276595744680853,0.38515674984005116,0.6768916155419223,0.43807859864603105,0.073139429905634,0.20594965675057209,0.5,0.23912276284656717,0.19295306287450578,badminton
0.8144963144963144,0.35636895404597413,0.7777777777777778,0.9999999999999999,0.4,0.7272727272727273,0.4523034647455579,0.03881554528046644,0.1764705882352941,0.32653061224489793,0.24234436298512646,0.14130759760816033,0.5675675675675675,0.6574514635794507,0.0,0.7272727272727273,0.8421052631578947,0.6818181818181818,0.4602633866089797,0.05087573065171604,0.2857142857142857,0.641509433962264,0.5537151499550285,0.4322424269627619,0.5384615384615384,0.5325292876133142,0.0,0.894736842105263,0.9444444444444444,0.5333333333333333,0.4026509686027652,0.13359959144802513,0.21052631578947367,0.1836734693877552,0.5564570817519723,0.30283084780880326,0.6782796187017702,0.47488516767003336,0.7502047502047502,0.5960076045627376,0.551805802249852,0.5929978118161925,0.6214167044098422,0.22391297805257146,0.3993506493506494,0.5735392881128275,0.3849514482993869,0.22551592247299554,0.41504539559014264,0.7097795213723523,0.4594742606790799,0.7542627883650953,0.7200828157349897,0.4271844660194175,0.3612498959815255,0.12656037917833782,0.22574257425742575,0.564875491480996,0.4357199397325748,0.5037869689595657,0.5108160695891037,0.581657978170942,0.6264150943396226,0.5946808510638298,0.6110044785668586,0.6196319018404908,0.561359916076471,0.07930390394783479,0.38215102974828374,0.5232371794871795,0.42261098855246065,0.338326003569908,badminton
0.8046683046683046,0.36925019426357,0.7777777777777778,0.9999999999999999,0.4,0.6818181818181819,0.44681860589677114,0.029532085022500987,0.1764705882352941,0.40816326530612246,0.27435257042317873,0.15087495603236012,0.46846846846846846,0.4931828183573354,0.15000000000000002,0.3181818181818182,0.5263157894736842,0.6818181818181818,0.4361398403247369,0.032214852612926614,0.42857142857142855,0.641509433962264,0.4004378444774167,0.2432292923228844,0.5133779264214047,0.5785718514181051,0.0,0.894736842105263,0.9444444444444444,0.5333333333333333,0.39166185022705213,0.09983222009992519,0.10526315789473684,0.22448979591836743,0.5188042355744427,0.3535933697930467,0.5645710394916023,0.45982892781262474,0.6732186732186731,0.20912547528517111,0.36648904677323857,0.5886214442013129,0.3869705740058299,0.09937132327104398,0.36363636363636365,0.5862995298858296,0.40691634571218466,0.21144264285330808,0.3010376134889753,0.7231116461634678,0.3696604600219058,0.6088264794383149,0.7279503105590062,0.2783171521035599,0.335651407931832,0.14471666370605388,0.21386138613861386,0.5923984272608125,0.4908703348418655,0.5228904528172404,0.6135973446263019,0.5135231339694184,0.6660377358490566,0.4776595744680851,0.5137555982085732,0.6462167689161554,0.5267654828384208,0.06881701626418503,0.40274599542334094,0.5096153846153846,0.3439629501593161,0.26370600912177317,badminton
0.7886977886977886,0.3823923008943815,0.8148148148148149,0.9999999999999999,0.37142857142857144,0.7272727272727273,0.45974475600379566,0.030073610501939206,0.1764705882352941,0.38775510204081637,0.266707849383182,0.16095673584241996,0.5292792792792793,0.5858093753866938,0.050000000000000044,0.5909090909090909,0.7368421052631579,0.5909090909090908,0.45649233602687134,0.061163476184437765,0.2857142857142857,0.6226415094339622,0.36317010252013593,0.3431726242909483,0.43478260869565216,0.599907127433423,0.0,0.9473684210526315,0.9722222222222221,0.5333333333333333,0.3708787672941533,0.11887820919263761,0.15789473684210525,0.30612244897959195,0.5102563707189776,0.3784421904738958,0.7175442578302313,0.45526691776978245,0.8378378378378378,0.49049429657794674,0.4227353463587922,0.6105032822757112,0.5776829331892153,0.10619382258843402,0.26623376623376627,0.5352585627938216,0.30996063909648663,0.20726796641559778,0.5035019455252918,0.6906746181894047,0.4156626506024097,0.5987963891675026,0.6890269151138716,0.4271844660194175,0.26093791346948425,0.17920640871370735,0.22574257425742575,0.5550458715596329,0.4421987443443687,0.47703142821108,0.43310060661554306,0.41975443066174084,0.6981132075471699,0.3223404255319149,0.3985924504158669,0.6462167689161554,0.5255368523673831,0.04210062355771805,0.28832951945080093,0.5192307692307692,0.2659467501067265,0.17619378206016212,badminton
0.773955773955774,0.41970660647875746,0.7777777777777778,0.9999999999999999,0.4,0.6818181818181819,0.4501369931080086,0.022805688106264876,0.29411764705882354,0.34693877551020413,0.2500132551079832,0.19134716848399572,0.47072072072072074,0.5894947682393019,0.09999999999999998,0.5909090909090909,0.7105263157894737,0.5454545454545454,0.4819058436566771,0.036744064056393196,0.3571428571428571,0.5849056603773585,0.4069489852985434,0.3475040817815083,0.5,0.5471393966086996,0.0,0.7894736842105263,0.8888888888888888,0.5333333333333333,0.3005322759813207,0.15437155964682892,0.21052631578947367,0.26530612244897966,0.4614799819708279,0.3185149492856625,0.6049704947798455,0.4038317132044426,0.6560196560196561,0.36311787072243346,0.4748371817643576,0.4310722100656455,0.4462921158628024,0.19185324181130867,0.2824675324675325,0.579583613163197,0.3366384983976809,0.1630800525896352,0.3089494163424124,0.7149915535779423,0.30503833515881706,0.6589769307923772,0.7975155279503106,0.2977346278317152,0.2895113252807233,0.21331522337381742,0.100990099009901,0.6310615989515072,0.5252311276808392,0.5112129216877996,0.48494906718553277,0.46855665592735274,0.6990566037735849,0.28829787234042553,0.37747920665387075,0.6380368098159509,0.5037873957054544,0.034091995600293364,0.3318077803203661,0.49198717948717946,0.2506029199997769,0.21954533981382363,badminton
0.8267813267813268,0.4018543266923158,0.7037037037037037,0.9999999999999999,0.4571428571428571,0.7272727272727273,0.4203069486792059,0.028559163630061463,0.1764705882352941,0.38775510204081637,0.3104043566500541,0.17648170946183608,0.5563063063063063,0.5835062039943761,0.0,0.5,0.7105263157894737,0.6818181818181818,0.43874551189956384,0.0512756893984959,0.21428571428571427,0.5094339622641509,0.48729177196833257,0.34047949009992656,0.4749163879598662,0.5587498481885226,0.0,0.8421052631578947,0.9166666666666666,0.5333333333333333,0.40026044110861875,0.10052435718522201,0.15789473684210525,0.20408163265306128,0.5352466238657476,0.3312597875057218,0.5368815251929187,0.5254062069044646,0.610974610974611,0.3269961977186312,0.48490230905861453,0.4310722100656455,0.43159968486441375,0.09444913180408301,0.5909090909090909,0.6138347884486234,0.40203024058904796,0.2760516822537368,0.3136186770428015,0.7422070935574941,0.4041621029572837,0.7261785356068204,0.7503105590062111,0.4271844660194175,0.34112303533314753,0.1416292620959239,0.1702970297029703,0.6815203145478375,0.49682003539216135,0.5508713697270629,0.5408034794551905,0.5691232139775589,0.5801886792452831,0.42127659574468085,0.5380678182981445,0.6462167689161554,0.5123320422282416,0.05610346034933532,0.2745995423340961,0.5032051282051282,0.35390873794587646,0.3239012326881462,badminton
0.8181818181818181,0.38616578763335274,0.7407407407407407,0.9999999999999999,0.4285714285714285,0.7272727272727273,0.4233628831853832,0.030987277115614643,0.29411764705882354,0.3673469387755102,0.2636277083882276,0.1639113612381287,0.5112612612612613,0.5907687774176081,0.0,0.45454545454545453,0.6842105263157894,0.6818181818181818,0.4369549655244336,0.037569613410052605,0.3571428571428571,0.5471698113207547,0.42227687245377993,0.3490077483714955,0.44648829431438125,0.5165567317200089,0.0,0.7368421052631579,0.861111111111111,0.5333333333333333,0.29212652608482903,0.16508510289999476,0.21052631578947367,0.32653061224489804,0.46549721226276336,0.28613486881730765,0.5706990467544257,0.4850981795930252,0.6822276822276823,0.3355513307984791,0.4387211367673179,0.4310722100656455,0.4488959070282093,0.07724361056286551,0.4837662337662338,0.5916722632639356,0.332041019748617,0.23532024384446676,0.3137483787289234,0.745619974827539,0.39375684556407453,0.757271815446339,0.7710144927536232,0.4271844660194175,0.34498109962630963,0.14422893302393813,0.19405940594059407,0.6310615989515072,0.455229794910566,0.5559491468618198,0.5418335813208195,0.5398006924577742,0.6056603773584905,0.3446808510638298,0.4747280870121561,0.6462167689161554,0.5005135734223464,0.043407759937793236,0.3684210526315789,0.5016025641025641,0.3313411919917351,0.2913847875778925,badminton
0.8636363636363636,0.3770042634867249,0.7777777777777778,0.9999999999999999,0.4,0.7954545454545454,0.40770475128440514,0.02281576419578517,0.29411764705882354,0.3673469387755102,0.240288143825587,0.15678420682377764,0.5472972972972973,0.7360342283541935,0.0,0.7727272727272727,0.8684210526315789,0.6818181818181818,0.45575043233230506,0.04881082251138304,0.3571428571428571,0.5094339622641509,0.6053017321269517,0.5417463853089534,0.4598662207357859,0.6344343397205736,0.0714285714285714,1.0,0.9444444444444444,0.5333333333333333,0.367092622238099,0.08108244661225188,0.21052631578947367,0.32653061224489804,0.6235019871820373,0.42043510733129325,0.5003404448479346,0.5959206053013625,0.4135954135954135,0.38022813688212925,0.6607460035523978,0.4310722100656455,0.38340990853776086,0.22335049856984035,0.35389610389610393,0.620550705171256,0.4867248392515412,0.3551213678227422,0.31712062256809337,0.7882228967890141,0.3773274917853231,0.8104312938816449,0.8053830227743272,0.35922330097087385,0.3183410558122664,0.1537935963574409,0.3326732673267327,0.6153342070773263,0.5239957603192446,0.621295335022465,0.4994849490671855,0.5290927667399102,0.6084905660377358,0.2691489361702128,0.4273832373640435,0.6707566462167689,0.47249362620313823,0.03727019201386926,0.5308924485125858,0.3798076923076923,0.38633669340998117,0.2799391558164929,badminton
