AccelX_mean,AccelX_std,AccelX_min,AccelX_max,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_min,AccelY_max,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_min,AccelZ_max,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,GyroZ_range,GyroZ_median,label
11.35,3.886531642110766,5,19,14,9.0,-1.775,9.019885439035983,-19,19,38,0.5,0.775,3.812849395507317,-8,8,16,2.5,-18.275,131.81591427597147,-361,299,660,0.0,7.275,104.0761524693362,-287,266,553,0.0,-7.15,234.06853587609652,-520,525,1045,0.0,reload
10.325,4.0911881541699495,0,19,19,9.0,-2.3,9.301778159205739,-19,19,38,1.0,0.0,3.6724895489544265,-11,6,17,2.0,9.35,112.93123616858226,-321,380,701,0.0,-10.7,97.0361286140902,-285,217,502,0.0,-6.05,221.9094236567981,-450,509,959,0.0,reload
10.1,3.7334249073018113,2,19,17,9.0,-2.9,8.088611810789354,-19,12,31,0.0,1.15,2.8783007807759398,-6,8,14,2.0,-10.75,96.26239513926879,-141,327,468,0.0,-13.675,102.56264814673905,-347,186,533,0.0,-5.325,223.1711298647928,-488,441,929,0.0,reload
10.3,3.9170894479944853,0,19,19,9.5,-2.3,7.324703546989602,-19,12,31,0.0,0.725,2.8009842592404586,-6,8,14,1.0,-23.75,128.09786923506613,-440,243,683,0.0,-8.925,86.81615928397497,-338,244,582,0.0,-2.0,212.38342201951156,-571,464,1035,0.0,reload
7.825,4.15647471438021,-1,19,20,7.5,-4.05,8.70587776690597,-19,14,33,-2.0,1.725,3.954792613448222,-10,8,18,3.0,16.125,128.79305354337103,-273,218,491,17.5,1.475,87.33695064929819,-214,226,440,0.0,-2.1,222.051253034877,-458,467,925,0.0,reload
8.575,4.094320644314699,0,19,19,9.0,-3.25,7.502990856643223,-19,10,29,0.0,1.225,3.6267347750014927,-6,15,21,2.0,-9.825,110.32025350466402,-325,209,534,0.0,13.225,96.204506397996,-278,197,475,0.0,-5.975,230.29228780077028,-446,418,864,0.0,reload
7.975,4.984527341735906,-4,19,23,8.0,-4.45,8.593229296579356,-19,13,32,-2.5,-0.075,3.4595649644991124,-10,5,15,0.0,13.05,105.9949079570359,-415,255,670,0.0,27.275,102.58004691771701,-176,307,483,0.0,10.975,224.7265560631409,-456,452,908,0.0,reload
9.325,4.86424685186694,0,19,19,9.0,-3.075,8.450117583766938,-19,15,34,-1.5,-0.075,3.825605365201227,-13,9,22,0.5,1.45,124.07585562355774,-471,252,723,0.0,6.2,72.19638459589198,-199,180,379,0.0,4.375,256.4421949659891,-519,546,1065,0.0,reload
9.525,4.28466256936685,2,19,17,9.0,-3.625,8.571531592787478,-19,18,37,-2.0,1.1,2.2164883290512747,-5,4,9,2.0,-9.5,93.56829399441693,-246,167,413,0.0,10.725,69.75708308856987,-151,157,308,0.0,-7.675,255.06061496768237,-639,607,1246,0.0,reload
8.25,4.155626399140179,0,19,19,8.0,-3.375,9.37177294886769,-19,16,35,-0.5,1.9,3.168757744136595,-5,7,12,3.0,18.45,112.81433578661162,-304,189,493,19.5,10.175,73.40645101952587,-146,154,300,0.0,2.475,238.92633641097257,-397,563,960,0.0,reload
8.025,2.886640314914955,1,14,13,9.0,-3.0,7.844645405527362,-19,14,33,0.0,2.675,3.0075759043643138,-8,11,19,3.0,25.075,91.24253042838279,-322,181,503,0.0,0.8,81.22655874868666,-253,186,439,0.0,-40.15,213.30711577681987,-595,421,1016,0.0,reload
7.825,4.431168740891776,-1,19,20,8.0,-3.8,7.939514937066208,-19,11,30,-2.0,2.025,3.452888051680201,-8,9,17,2.0,22.35,124.88221116983263,-252,205,457,17.5,-4.725,94.08506448408461,-235,210,445,0.0,4.9,233.61691192732928,-535,475,1010,0.0,reload
10.55,4.163024048785838,-1,19,20,10.0,-2.325,8.115788664142608,-19,18,37,0.0,1.1,2.817527557711111,-8,9,17,2.0,-9.875,88.58841375305268,-217,187,404,0.0,6.55,75.73230520248312,-130,183,313,0.0,-6.675,231.86262372804134,-521,553,1074,0.0,reload
9.225,3.9189709533668826,1,19,18,9.0,-3.125,8.608843098069537,-19,14,33,0.0,1.6,3.5647850296605976,-8,14,22,2.0,23.1,147.30098264159506,-555,344,899,0.0,-8.95,78.9673577482721,-195,170,365,0.0,-0.65,251.13542674043933,-455,520,975,0.0,reload
10.675,3.576185476747894,4,19,15,9.0,-2.525,8.649848079294328,-19,16,35,0.0,1.4,2.6194538479496945,-7,6,13,2.0,-12.8,74.03540386626541,-188,124,312,0.0,-5.225,72.11226557357526,-179,143,322,0.0,-6.5,223.94264375573425,-444,544,988,0.0,reload
8.475,3.96773848910796,0,19,19,9.0,-3.75,8.544753976143522,-19,11,30,0.0,2.175,3.2493589111289833,-6,10,16,3.0,10.5,117.56961930964727,-335,200,535,0.0,-0.7,93.97195435409549,-283,232,515,0.0,-4.2,267.00592521995486,-713,532,1245,0.0,reload
8.65,4.7477390030440425,0,19,19,9.0,-3.05,9.195734797260002,-19,18,37,-2.0,2.1,4.28354035217575,-9,12,21,2.5,35.25,160.83862752014548,-523,324,847,45.0,10.075,108.86839561646238,-186,218,404,0.0,12.3,244.46961952724286,-551,564,1115,0.0,reload
4.55,4.898717780954104,-4,11,15,3.5,-5.7,6.3818653329732,-19,6,25,-4.0,0.375,2.6183523885774487,-7,3,10,1.0,-2.25,105.86535957986615,-200,285,485,-4.0,-7.025,47.40306573446111,-126,145,271,0.0,-31.55,134.5324191222019,-323,248,571,0.0,reload
6.35,3.717939876205225,-1,13,14,8.0,-4.7,7.172597426745338,-19,10,29,-1.5,0.7,3.065105511213569,-9,7,16,2.0,8.075,100.39802518744311,-201,339,540,-2.5,-3.15,59.03086980337991,-233,150,383,0.0,-28.7,152.46877780427116,-292,288,580,0.0,reload
6.425,3.888757629042455,-2,12,14,9.0,-5.4,5.994869601456027,-19,2,21,-2.5,1.025,1.5273153923444585,-2,4,6,2.0,-11.525,64.81650134150905,-197,93,290,0.0,12.625,44.372945961850824,-82,142,224,0.0,-38.125,114.85290202064597,-265,236,501,0.0,reload
6.1,3.888180643687831,-1,10,11,9.0,-5.4,5.736969628019702,-19,6,25,-4.0,0.85,3.125987023612682,-7,10,17,2.0,0.75,79.02020189604876,-207,219,426,0.0,3.35,44.02071190840826,-141,132,273,0.0,-36.025,103.22578874263185,-269,181,450,0.0,reload
4.85,4.720658363471708,-3,12,15,6.0,-6.625,5.231499760450128,-19,3,22,-6.0,0.225,2.044222628249221,-4,3,7,0.0,-11.325,83.3064738765457,-174,222,396,-4.5,-21.05,69.38075917421013,-226,112,338,0.0,-11.25,147.46277235549735,-315,232,547,0.0,reload
7.025,3.3242504456856174,-1,11,12,9.0,-5.025,6.086923773601985,-19,3,22,-3.5,1.175,2.135025370653317,-4,4,8,1.5,-6.975,68.28165181334569,-217,108,325,0.0,7.475,32.47720107619482,-54,109,163,0.0,-38.475,127.03138871140753,-326,239,565,-5.5,reload
7.675,3.2611740846290944,-4,13,17,9.0,-3.475,7.772362278266202,-19,19,38,-1.0,1.475,3.273729935762523,-8,9,17,3.0,-10.4,118.58109850678954,-416,193,609,0.0,-11.525,48.67947890709869,-169,61,230,0.0,-24.825,151.00821636671435,-286,330,616,0.0,reload
7.575,2.706947377132423,0,11,11,9.0,-4.275,7.568448338755458,-19,15,34,-2.0,0.525,2.908762182767343,-13,5,18,1.0,-12.775,92.99916942005724,-296,183,479,0.0,0.675,47.08496820397387,-141,95,236,0.0,-28.925,164.304499602852,-374,327,701,0.0,reload
7.225,3.125474322977193,1,12,11,9.0,-4.075,7.477787620165987,-19,12,31,-2.0,0.25,2.6961511028187513,-7,3,10,1.0,-5.5,79.49068644042036,-192,170,362,0.0,5.1,41.844522969728104,-114,86,200,0.0,-31.5,171.65977083486078,-406,364,770,0.0,reload
7.8,2.441101054642015,1,11,10,9.0,-4.85,7.972870666621068,-19,14,33,-4.0,0.475,3.038112605735378,-8,4,12,2.0,-9.125,70.82017223130565,-265,167,432,-13.0,-5.475,82.79383957635298,-253,119,372,0.0,-20.75,180.03172797294116,-367,350,717,0.0,reload
7.65,2.8061288235501545,0,12,12,9.0,-4.425,7.925575284466332,-19,17,36,-3.0,0.2,3.4581750040988903,-10,4,14,1.0,-6.425,101.51717992789605,-251,190,441,0.0,-0.6,72.6448332290177,-167,129,296,0.0,-28.05,170.5851092187694,-387,328,715,0.0,reload
9.5,3.6303563433204706,2,19,17,9.0,-4.525,8.136613987371355,-19,14,33,-3.5,0.0,4.038278384125134,-13,5,18,1.0,-7.05,109.86377345580625,-328,189,517,-3.0,-29.175,92.93749967668512,-368,125,493,0.0,-16.475,199.48304824837007,-398,356,754,-4.5,reload
5.7,4.0837388600304845,-3,11,14,7.5,-5.6,5.705597791103589,-19,7,26,-4.0,0.025,2.3695450174545303,-8,2,10,1.0,-4.725,91.53253239793754,-185,320,505,0.0,-0.275,41.09525364071709,-88,109,197,0.0,-26.35,146.83577954247446,-266,258,524,-6.0,reload
6.325,3.496426747409418,-1,11,12,8.0,-5.25,5.732274797929209,-19,4,23,-4.0,0.625,2.7798496546691336,-5,10,15,1.0,-4.925,74.09709067266978,-157,219,376,0.0,-1.575,48.119982255895444,-117,104,221,0.0,-28.7,142.6629882104262,-323,274,597,-6.0,reload
7.775,2.7220608708505005,0,11,11,9.0,-4.65,6.137526437354936,-19,6,25,-2.0,0.95,2.099450477551759,-5,4,9,2.0,-12.975,61.657235938612615,-173,118,291,0.0,5.525,40.461433045587555,-74,101,175,0.0,-36.375,133.12933512864424,-342,282,624,-2.0,reload
7.95,2.611120203657564,0,14,14,9.0,-4.35,6.662370410535539,-19,7,26,-2.0,1.325,1.6390663383580488,-3,3,6,2.0,-18.725,53.27865185597083,-158,124,282,-15.0,2.45,39.35763047901991,-92,92,184,0.0,-39.2,137.5871192540035,-389,298,687,-13.0,reload
6.875,4.0647799322270695,-1,12,13,9.0,-5.625,6.367737190170219,-19,8,27,-5.0,0.2,3.073459589152564,-8,7,15,1.0,-9.25,101.33360745576958,-211,276,487,0.0,-14.925,81.15903586517094,-264,134,398,0.0,-16.75,144.54841261578625,-312,240,552,0.0,reload
7.4,3.2878954378532796,0,11,11,9.0,-4.65,5.390161978442406,-19,4,23,-2.0,0.75,2.009592381171251,-7,3,10,2.0,-13.55,65.6517424144347,-174,135,309,0.0,4.725,42.176058040016876,-92,112,204,0.0,-38.625,123.00504211053864,-345,268,613,0.0,reload
7.65,2.8693785622209793,0,12,12,9.0,-4.325,6.305827585532413,-19,6,25,-1.0,1.4,1.932183566158592,-4,3,7,2.0,-11.125,56.44701963470725,-184,132,316,0.0,3.275,39.77628948416638,-90,99,189,0.0,-36.675,123.95540709754434,-328,255,583,0.0,reload
5.8,4.1212395446777155,-1,13,14,6.0,-5.775,6.719613465684252,-19,6,25,-4.0,0.7,1.7126976771553506,-4,4,8,1.0,-19.9,93.34655583994241,-214,225,439,-14.0,-15.85,63.178034969157615,-223,70,293,0.0,-22.525,153.69133026947225,-321,289,610,-19.0,reload
8.0,4.095025124371127,1,17,16,9.0,-5.925,8.376975465448012,-19,10,29,-4.0,-1.875,3.0143885717568764,-8,2,10,-0.5,-10.4,121.65204689120736,-309,211,520,0.0,-21.85,66.73504826301294,-190,112,302,0.0,-6.225,184.9044781113779,-334,318,652,0.0,reload
9.475,4.367640329890048,2,19,17,9.0,-5.225,9.132886476060863,-19,14,33,-3.0,-2.925,3.6751940468567477,-12,1,13,-1.5,2.4,161.74890321825274,-293,377,670,0.0,-17.375,88.14780346900459,-284,156,440,0.0,-9.0,194.47905430689076,-369,297,666,0.0,reload
9.4,4.37826801021029,1,19,18,10.0,-5.125,9.457563788868296,-19,12,31,-2.0,-3.0,3.9353753934255735,-14,2,16,-2.0,-0.875,148.4990179541041,-263,396,659,0.0,-15.925,89.69474943898932,-363,119,482,0.0,-12.55,188.53414980057497,-350,323,673,0.0,reload
7.05,4.3674201737821114,0,18,18,8.0,-6.475,8.369626098317715,-19,7,26,-5.5,-1.625,2.6085411975828903,-8,4,12,-2.0,-3.875,128.7536282784753,-232,246,478,0.0,-3.625,73.04606467225024,-247,175,422,0.0,-3.05,165.5353320407645,-268,321,589,0.0,reload
7.925,4.609841757114991,1,19,18,8.5,-5.725,8.057445990972319,-19,10,29,-4.0,-2.675,3.3997548931258756,-8,4,12,-2.0,-7.725,130.26461973170672,-337,199,536,0.0,-5.95,83.22689099453004,-249,171,420,0.0,6.1,170.33312760286637,-279,301,580,-8.5,reload
8.45,4.326128132104343,1,19,18,9.0,-5.55,8.729408004129724,-19,14,33,-3.5,-2.725,3.623198049039564,-14,2,16,-2.0,-4.675,138.71449880775685,-214,312,526,0.0,-12.475,89.62256684105564,-312,157,469,0.0,-7.7,163.07025385491892,-268,291,559,0.0,reload
7.125,3.9496023818049046,0,19,19,8.0,-6.875,8.240573480168191,-19,8,27,-6.5,-2.5,3.922322702763681,-13,3,16,-1.0,6.725,130.91296531352228,-286,267,553,0.0,-10.625,94.73896322974066,-290,221,511,0.0,-9.95,144.36171628310993,-286,253,539,-31.5,reload
7.775,3.938550429685963,0,16,16,9.0,-6.325,8.07143586501664,-19,9,28,-6.5,-2.475,3.2580275612314256,-11,1,12,-1.0,-0.375,113.66317480913644,-241,263,504,0.0,-12.125,91.81368746068424,-260,136,396,0.0,-12.875,162.26445453372776,-297,259,556,0.0,reload
7.725,4.254635481086844,1,19,18,9.0,-6.1,8.072746172724049,-19,9,28,-4.5,-2.675,3.466968675207752,-12,3,15,-2.5,0.85,120.5241863161892,-204,267,471,0.0,-4.2,77.39913204310265,-312,159,471,0.0,-1.95,151.3242316250873,-251,319,570,0.0,reload
7.425,4.181077642954057,1,19,18,9.0,-6.625,8.062854047086267,-19,8,27,-6.0,-2.55,3.304619920734126,-13,2,15,-1.5,1.85,119.73122678176594,-236,248,484,0.0,-2.7,81.62239511687577,-293,169,462,0.0,-0.725,144.7135078663162,-252,282,534,0.0,reload
6.975,3.951549517561888,0,16,16,7.5,-6.85,8.297512756767413,-19,8,27,-7.0,-2.95,3.273436209151572,-9,3,12,-2.0,-1.525,125.2464212089153,-304,236,540,0.0,-14.125,81.22024109852522,-210,156,366,0.0,-4.875,156.708644812513,-289,224,513,-16.0,reload
6.975,4.66018322518629,0,16,16,7.5,-6.15,7.399064389918083,-19,8,27,-6.0,-2.0,2.6698698710246402,-8,3,11,-2.0,-4.225,122.15700017726242,-231,227,458,-16.5,-3.175,59.32262399749962,-170,137,307,0.0,-4.375,148.91155308110126,-243,276,519,0.0,reload
10.1,4.384120529879718,2,19,17,10.0,-4.35,10.01422065787525,-19,16,35,-2.5,-2.65,3.3324357765946826,-13,2,15,-2.0,-5.9,145.19567698586835,-297,303,600,0.0,-16.525,71.85240837817192,-215,180,395,0.0,-3.425,190.51911371909037,-379,417,796,0.0,reload
8.3,3.9948685033395477,1,19,18,9.0,-5.275,9.607655868215268,-19,16,35,-5.0,-3.15,3.2624514929098556,-11,2,13,-2.0,-7.5,150.48673167510952,-394,238,632,0.0,-9.4,81.07761397068545,-238,187,425,0.0,-1.2,155.24425750145957,-260,323,583,0.0,reload
8.425,3.5510020254310453,2,19,17,9.0,-5.425,9.369583905601282,-19,14,33,-3.5,-2.525,3.537255926163597,-11,2,13,-2.0,2.025,141.52439084881522,-352,237,589,0.0,-6.175,88.620159626959,-244,194,438,0.0,-3.925,155.6530308912776,-298,294,592,0.0,reload
8.6,4.01790862807876,1,19,18,9.0,-5.25,9.122387226924142,-19,15,34,-4.0,-2.975,3.3242504456856174,-11,2,13,-2.5,-13.275,148.13403277662655,-391,239,630,0.0,0.55,88.62422832472984,-221,198,419,0.0,-1.2,176.97677668886246,-316,301,617,0.0,reload
7.125,3.6668123514181663,0,16,16,8.5,-5.5,9.021342216356466,-19,11,30,-5.5,-3.5,4.1137667560372115,-17,2,19,-3.0,-2.625,149.60592465643762,-361,292,653,0.0,-2.625,101.21890152358415,-271,218,489,0.0,-5.725,138.27137707403045,-330,244,574,0.0,reload
8.525,3.658411452936145,0,16,16,10.0,-5.1,8.550903386072651,-19,12,31,-4.5,-2.3,3.708617822564918,-10,2,12,0.0,1.025,129.26984051458663,-306,263,569,0.0,-16.95,77.6078075638772,-225,164,389,0.0,-13.45,158.0671635891788,-323,274,597,0.0,reload
9.125,3.9235482371484576,1,19,18,9.0,-5.0,9.193085472942178,-19,16,35,-3.5,-2.575,3.3580175775719296,-10,2,12,-1.0,1.7,128.13018219663778,-325,292,617,0.0,-19.0,84.86278517520095,-289,185,474,0.0,-8.35,163.4022172902945,-367,281,648,0.0,reload
8.7,3.6808583168492035,2,19,17,9.0,-5.175,8.533155547026176,-19,18,37,-2.5,-1.95,3.587371010814294,-14,2,16,0.0,11.4,135.21204619373762,-287,331,618,0.0,-8.125,75.98251738865953,-335,146,481,0.0,-8.55,159.06649955930786,-342,260,602,0.0,reload
8.875,5.487456559024362,-2,19,21,9.0,-3.4,5.338779270822507,-16,2,18,-1.0,6.95,6.861075642664129,-2,19,21,5.5,63.225,83.99862254670364,-158,228,386,71.0,8.75,186.26074224743147,-387,284,671,0.0,6.2,186.40735651819796,-314,532,846,5.5,shield
9.275,5.634088099945608,-1,19,20,10.0,-4.075,5.915592174011895,-17,5,22,-1.5,5.7,5.845006635077719,-2,19,21,5.0,79.5,94.66242316238456,-160,272,432,83.0,18.6,164.86743703615883,-292,251,543,0.0,9.15,194.33655052973145,-366,527,893,5.5,shield
10.275,5.665855899766873,-1,19,20,9.0,-4.425,5.821654976608169,-18,3,21,-2.5,4.725,5.791184724460145,-4,19,23,3.0,92.675,114.55698111890399,-296,414,710,121.0,2.9,173.6679413310178,-330,264,594,0.0,-1.3,196.0182095151837,-380,448,828,0.0,shield
9.25,6.113247489820354,-1,19,20,9.0,-4.875,5.524711385894824,-16,1,17,-2.0,4.2,5.464101962482972,-4,19,23,2.5,68.075,78.898957615551,-93,238,331,58.5,7.1,154.97688826865732,-311,255,566,0.0,3.15,174.95868376745702,-338,391,729,0.0,shield
10.625,6.171429207366675,-1,19,20,10.0,-4.475,6.413077584324402,-19,4,23,-2.0,3.85,5.470433348980776,-5,19,24,3.0,99.875,81.62961613758348,-78,253,331,98.0,3.975,176.55673708543782,-352,277,629,0.0,2.825,199.13001647551397,-409,473,882,5.5,shield
10.325,5.823856771273457,-1,19,20,10.0,-4.675,5.744060477504635,-15,3,18,-2.0,3.55,4.607407636426923,-5,15,20,3.0,80.5,70.9405673966885,-91,218,309,84.0,12.5,157.86118536915225,-277,270,547,0.0,-3.95,188.73559717505768,-414,351,765,0.0,shield
9.3,6.876940285643586,-4,19,23,10.0,-4.75,5.367279786604413,-16,2,18,-2.5,3.7,5.331089271482219,-5,19,24,2.5,74.0,76.98284857264619,-117,242,359,80.0,13.525,157.87450184666721,-304,268,572,49.0,1.125,189.82963853589004,-458,382,840,7.5,shield
11.45,5.093736727212533,2,19,17,10.0,-4.475,6.751970272750211,-19,3,22,-1.0,3.275,5.3731884245905475,-4,19,23,1.0,92.1,102.89422001658068,-139,399,538,83.0,13.05,165.82829395770517,-406,297,703,0.0,-0.2,208.1709356791636,-457,499,956,0.0,shield
11.95,5.163729520811732,2,19,17,10.0,-4.1,6.527260390479929,-16,4,20,-1.0,3.575,5.153477790127104,-5,16,21,2.0,107.95,117.04742628524559,-76,324,400,107.0,8.1,180.49643792209338,-404,326,730,0.0,6.075,211.03060751391564,-415,512,927,0.0,shield
11.825,4.248001038195826,4,19,15,10.0,-2.9,6.126026863163851,-19,6,25,0.0,2.325,4.7468613111920925,-5,14,19,0.0,59.4,111.6521153932825,-131,344,475,0.0,-23.125,139.59854299070676,-362,297,659,0.0,-9.85,189.78605363368024,-500,517,1017,0.0,shield
11.975,5.235419313160636,2,19,17,10.5,-4.4,6.200909776095928,-18,4,22,-1.0,3.475,6.067938018377561,-6,19,25,1.5,108.175,122.29679902304088,-83,477,560,115.0,-0.1,187.20670051562982,-406,309,715,0.0,21.35,216.41230236607302,-456,545,1001,0.0,shield
12.325,5.2496031596048605,3,19,16,10.0,-4.95,7.121473486251607,-19,4,23,-1.5,2.95,5.9006735817149485,-7,19,26,0.0,120.575,115.03152020653141,-92,460,552,119.0,8.275,201.51655623272606,-435,369,804,0.0,-2.775,225.24544874311485,-467,469,936,0.0,shield
11.1,4.544932370939116,5,19,14,9.5,-5.8,7.197577940191284,-19,1,20,-2.0,3.9,6.408327915038888,-5,19,24,0.0,104.6,133.53724151634583,-115,469,584,83.5,-9.375,184.3996061372956,-432,273,705,0.0,17.4,217.19184477299657,-423,507,930,0.0,shield
11.05,4.997178691201153,0,19,19,10.0,-2.675,5.298221762643939,-14,10,24,-1.0,2.9,4.678373594229034,-5,12,17,2.0,82.375,134.98370034553935,-285,341,626,72.0,-4.075,182.01428339274466,-470,352,822,0.0,1.125,142.90308487456338,-287,366,653,0.0,shield
11.2,5.263322534536916,1,19,18,10.0,-4.5,7.5955452531275,-19,5,24,-1.0,4.875,7.596178188860704,-4,19,23,2.0,99.6,134.8771140610441,-446,318,764,118.0,-2.625,218.57987890365953,-546,391,937,0.0,-11.975,213.69538438556017,-497,511,1008,0.0,shield
9.35,5.347177544490896,-1,19,20,9.0,-5.7,7.43932723729705,-19,7,26,-2.5,4.725,8.67353031960621,-12,19,31,3.0,81.575,141.18761613087017,-471,347,818,89.5,-19.25,191.43878314570352,-364,291,655,0.0,18.225,192.28377633338087,-377,441,818,0.0,shield
9.8,4.386459351347695,3,19,16,9.0,-5.125,7.215323792865947,-19,3,22,-1.0,4.675,6.634747304522741,-4,19,23,1.0,83.4,97.69964438430937,-122,267,389,84.0,-6.625,193.22654267691019,-409,298,707,0.0,-5.4,187.9182582796887,-443,405,848,0.0,shield
9.625,4.055306748017075,3,19,16,9.0,-5.6,7.540659020373383,-19,4,23,-2.0,5.025,7.764110396974676,-6,19,25,2.0,78.725,96.0926335926393,-167,235,402,77.5,-30.05,202.1068453147417,-489,271,760,0.0,23.45,198.79508196981286,-389,464,853,0.0,shield
9.2,4.267948525390696,2,19,17,9.0,-5.8,7.690153544530924,-19,5,24,-2.0,3.9,7.424146329238717,-9,19,28,0.5,79.5,138.82289030197748,-492,303,795,108.5,-25.05,199.98037724249667,-404,271,675,0.0,-5.2,188.7113111987699,-441,409,850,0.0,shield
10.225,4.9171990150741465,1,19,18,9.0,-6.25,7.655231159316099,-19,3,22,-2.0,2.675,7.158955302670986,-8,19,27,-1.0,83.275,111.89349045019647,-161,293,454,65.0,-32.375,199.9309736653359,-439,307,746,0.0,-3.025,193.54592478272437,-457,382,839,0.0,shield
9.45,5.4394098473253045,0,19,19,9.0,-3.675,5.479039313134356,-16,7,23,-2.0,7.35,8.100490646741635,-6,19,25,5.5,79.475,141.90751547651712,-156,363,519,43.0,-31.175,237.81342476824136,-547,420,967,0.0,35.675,184.22037910319008,-236,551,787,3.0,shield
6.25,4.881939505292269,-5,16,21,8.0,-3.95,7.689319932584483,-19,11,30,-1.0,7.0,8.095582841183305,-10,19,29,5.5,30.675,158.46934306769776,-297,320,617,40.0,19.825,200.3000169617362,-430,336,766,24.5,29.075,205.37562678400542,-379,420,799,4.5,shield
9.325,2.346710736765672,4,18,14,9.0,-1.75,5.90849019718713,-17,19,36,-1.5,5.6,6.46410205555384,-1,19,20,2.0,37.725,150.0842477086,-152,438,590,0.0,-21.325,172.93935316114394,-471,392,863,0.0,20.375,139.67135188885922,-212,376,588,0.0,shield
7.95,3.327815946587037,0,14,14,9.0,-2.375,4.699631736800072,-12,7,19,-1.0,5.625,6.860094564646864,-2,19,21,2.0,9.175,154.18801168935914,-341,327,668,13.0,-53.85,155.54792319493183,-436,247,683,0.0,2.35,153.75347400703103,-351,309,660,0.0,shield
9.875,5.416913209379371,-6,19,25,9.0,-4.25,6.4480169879524265,-19,3,22,0.0,5.125,6.373774391990981,-3,19,22,3.0,-1.425,128.63880809739317,-241,355,596,0.0,-45.65,181.6017832850429,-452,411,863,0.0,17.15,193.68657605417508,-467,493,960,0.0,shield
8.15,4.323756676187016,-2,16,18,9.0,-4.5,6.247050586127907,-19,3,22,-2.0,6.0,7.592168704726315,-8,19,27,3.0,21.6,160.8485192777545,-275,351,626,0.0,-59.1,189.29664686100628,-455,284,739,0.0,13.35,190.4684575811264,-397,482,879,0.0,shield
8.25,4.253203920545498,-5,17,22,9.0,-4.475,6.283831511230904,-19,4,23,-1.5,6.725,7.775660578748112,-8,19,27,4.0,42.3,155.28323171315714,-414,347,761,9.0,-24.075,200.837271479635,-497,408,905,0.0,25.3,213.89228058138912,-365,464,829,0.0,shield
7.625,4.055306748017075,0,14,14,9.0,-3.8,6.081497791220135,-19,5,24,-1.0,5.675,7.845911886666414,-10,19,29,3.0,35.35,149.3563197739227,-483,347,830,4.5,-41.5,211.72732827498092,-544,371,915,0.0,1.275,175.54807764285704,-332,482,814,-3.0,shield
7.775,5.811074749440911,-4,19,23,9.0,-3.525,5.315615602239239,-14,5,19,-2.0,7.75,8.454250941056753,-9,19,28,6.0,54.1,141.97359812339252,-352,391,743,45.0,-26.175,234.64144905660768,-477,419,896,0.0,49.4,198.92735434749116,-280,535,815,7.0,shield
8.25,5.568915559857279,-5,19,24,9.0,-5.35,6.403324457074161,-19,7,26,-4.0,6.975,8.04311299601508,-9,19,28,4.5,50.95,140.27243638811015,-271,289,560,50.0,-7.425,205.9709822106515,-444,333,777,0.0,36.85,228.9607009163419,-410,519,929,4.5,shield
6.975,5.885608262141188,-5,19,24,7.0,-5.8,7.129570059321195,-19,9,28,-3.0,6.8,7.746628712559832,-7,19,26,6.0,29.65,132.0669119453061,-200,341,541,0.0,-28.7,208.1363212059063,-527,372,899,0.0,38.55,238.72395280119179,-411,544,955,-9.5,shield
6.775,5.627257381800271,-8,17,25,8.0,-5.8,7.229568912920511,-19,9,28,-5.0,7.075,8.425807425358759,-12,19,31,5.0,31.075,157.1480418308865,-352,370,722,26.5,-27.075,212.23624808217846,-485,394,879,-8.5,33.175,209.00066096080002,-396,473,869,3.5,shield
8.05,4.888238107423962,-1,18,19,9.0,-6.425,8.363190104137818,-19,8,27,-3.0,6.575,7.915863656980042,-13,19,32,4.5,24.075,157.38526753129543,-233,416,649,5.5,-34.075,205.52314580489093,-511,387,898,0.0,44.025,225.94502252788885,-367,584,951,1.5,shield
8.05,5.183553874440852,-6,19,25,9.0,-6.925,7.272665719436489,-19,5,24,-3.5,6.35,8.365221041725263,-15,19,34,5.0,19.3,189.72141519769292,-325,355,680,42.0,-16.7,199.75230816034295,-447,352,799,0.0,58.175,245.6310436719769,-447,546,993,44.5,shield
8.375,4.6557794246809046,0,19,19,8.5,-6.325,7.549452348960869,-19,9,28,-5.0,7.125,8.215643302371085,-12,19,31,5.0,36.8,170.71091173271668,-252,482,734,27.5,-11.05,224.09441119359744,-517,391,908,0.0,46.9,224.97154235990578,-420,499,919,30.5,shield
9.2,4.315743392005719,0,19,19,9.0,-5.65,7.145197418815393,-19,11,30,-4.5,6.075,9.169032328776785,-17,19,36,2.5,43.325,174.65106421310244,-434,309,743,67.5,-24.7,235.03378916930657,-707,504,1211,0.0,39.05,210.44226323114415,-410,564,974,12.0,shield
10.05,5.21314905569782,-4,19,23,9.5,-4.475,6.721521119050817,-19,10,29,-3.0,5.075,8.410577894105762,-12,19,31,2.0,41.2,172.93828749600615,-409,385,794,34.5,-40.1,233.26443671485254,-577,376,953,0.0,12.925,194.4363830441259,-340,488,828,1.5,shield
